utc_time,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2005-01-14 09:00:00+00:00,15.36,100.0,0.0,0.0,0.0,429.68,2.2,24.0,85968.0
2005-01-14 10:00:00+00:00,15.55,100.0,0.0,0.0,0.0,429.07,2.16,28.0,85988.0
2005-01-14 11:00:00+00:00,15.75,100.0,0.0,0.0,0.0,428.45,2.12,32.0,86008.0
2005-01-14 12:00:00+00:00,16.73,99.57,0.0,0.0,0.0,426.58,2.36,43.0,86079.0
2005-01-14 13:00:00+00:00,17.72,99.14,184.0,501.77,66.0,424.72,2.6,54.0,86150.0
2005-01-14 14:00:00+00:00,18.71,98.71,422.0,724.79,96.0,422.85,2.84,65.0,86220.0
2005-01-14 15:00:00+00:00,19.24,94.44,635.0,829.21,113.0,422.6,2.87,102.0,86181.0
2005-01-14 16:00:00+00:00,19.77,90.18,536.0,179.76,399.0,422.35,2.9,139.0,86141.0
2005-01-14 17:00:00+00:00,20.3,85.91,466.0,64.4,412.0,422.1,2.92,176.0,86101.0
2005-01-14 18:00:00+00:00,19.81,87.43,312.0,17.57,297.0,421.43,2.93,197.0,86028.0
2005-01-14 19:00:00+00:00,19.31,88.95,230.0,11.16,221.0,420.77,2.94,217.0,85954.0
2005-01-14 20:00:00+00:00,18.82,90.47,475.0,171.52,355.0,420.1,2.95,237.0,85881.0
2005-01-14 21:00:00+00:00,18.2,93.65,475.0,526.62,190.0,420.2,3.07,274.0,85901.0
2005-01-14 22:00:00+00:00,17.59,96.82,258.0,401.05,121.0,420.3,3.19,311.0,85920.0
2005-01-14 23:00:00+00:00,16.98,100.0,18.0,0.0,18.0,420.4,3.31,348.0,85940.0
2005-01-15 00:00:00+00:00,16.81,100.0,0.0,0.0,0.0,422.85,3.26,14.0,85997.0
2005-01-15 01:00:00+00:00,16.65,100.0,0.0,0.0,0.0,425.3,3.21,41.0,86053.0
2005-01-15 02:00:00+00:00,16.48,100.0,0.0,0.0,0.0,427.75,3.16,68.0,86110.0
2005-01-15 03:00:00+00:00,16.25,100.0,0.0,0.0,0.0,428.12,3.22,68.0,86110.0
2005-01-15 04:00:00+00:00,16.02,100.0,0.0,0.0,0.0,428.48,3.29,68.0,86110.0
2005-01-15 05:00:00+00:00,15.79,100.0,0.0,0.0,0.0,428.85,3.35,67.0,86110.0
2005-01-15 06:00:00+00:00,15.57,100.0,0.0,0.0,0.0,430.4,3.52,68.0,86079.0
2005-01-15 07:00:00+00:00,15.35,100.0,0.0,0.0,0.0,431.95,3.69,69.0,86048.0
2005-01-15 08:00:00+00:00,15.13,100.0,0.0,0.0,0.0,433.5,3.86,69.0,86017.0
2005-01-15 09:00:00+00:00,15.23,100.0,0.0,0.0,0.0,432.12,3.83,68.0,86031.0
2005-01-15 10:00:00+00:00,15.33,100.0,0.0,0.0,0.0,430.73,3.79,68.0,86045.0
2005-01-15 11:00:00+00:00,15.43,100.0,0.0,0.0,0.0,429.35,3.75,67.0,86059.0
2005-01-15 12:00:00+00:00,16.27,100.0,0.0,0.0,0.0,427.62,3.87,63.0,86113.0
2005-01-15 13:00:00+00:00,17.11,100.0,103.0,59.66,89.0,425.88,3.98,60.0,86167.0
2005-01-15 14:00:00+00:00,17.95,100.0,258.0,120.07,204.0,424.15,4.1,57.0,86220.0
2005-01-15 15:00:00+00:00,18.29,96.8,307.0,47.62,277.0,424.53,3.88,58.0,86198.0
2005-01-15 16:00:00+00:00,18.64,93.61,792.0,876.82,123.0,424.92,3.66,60.0,86175.0
2005-01-15 17:00:00+00:00,18.98,90.41,701.0,326.25,427.0,425.3,3.45,62.0,86152.0
2005-01-15 18:00:00+00:00,18.77,89.86,905.0,906.13,130.0,424.08,3.57,63.0,86090.0
2005-01-15 19:00:00+00:00,18.55,89.31,848.0,892.08,127.0,422.87,3.69,64.0,86028.0
2005-01-15 20:00:00+00:00,18.34,88.76,719.0,853.43,120.0,421.65,3.81,66.0,85966.0
2005-01-15 21:00:00+00:00,17.7,92.51,324.0,125.12,256.0,420.82,3.47,64.0,85977.0
2005-01-15 22:00:00+00:00,17.07,96.25,303.0,631.04,86.0,419.98,3.13,63.0,85988.0
2005-01-15 23:00:00+00:00,16.44,100.0,84.0,240.1,56.0,419.15,2.79,61.0,86000.0
2005-01-16 00:00:00+00:00,16.41,100.0,0.0,0.0,0.0,422.73,2.86,54.0,86062.0
2005-01-16 01:00:00+00:00,16.37,100.0,0.0,0.0,0.0,426.32,2.92,47.0,86124.0
2005-01-16 02:00:00+00:00,16.34,100.0,0.0,0.0,0.0,429.9,2.99,40.0,86186.0
2005-01-16 03:00:00+00:00,16.08,100.0,0.0,0.0,0.0,426.88,2.98,42.0,86172.0
2005-01-16 04:00:00+00:00,15.81,100.0,0.0,0.0,0.0,423.87,2.97,43.0,86158.0
2005-01-16 05:00:00+00:00,15.55,100.0,0.0,0.0,0.0,420.85,2.95,44.0,86144.0
2005-01-16 06:00:00+00:00,15.31,100.0,0.0,0.0,0.0,420.15,3.07,46.0,86096.0
2005-01-16 07:00:00+00:00,15.07,100.0,0.0,0.0,0.0,419.45,3.19,47.0,86048.0
2005-01-16 08:00:00+00:00,14.83,100.0,0.0,0.0,0.0,418.75,3.31,49.0,86000.0
2005-01-16 09:00:00+00:00,14.94,100.0,0.0,0.0,0.0,418.22,3.45,49.0,86005.0
2005-01-16 10:00:00+00:00,15.05,100.0,0.0,0.0,0.0,417.68,3.59,48.0,86011.0
2005-01-16 11:00:00+00:00,15.16,100.0,0.0,0.0,0.0,417.15,3.72,47.0,86017.0
2005-01-16 12:00:00+00:00,16.02,100.0,0.0,0.0,0.0,418.67,3.91,54.0,86099.0
2005-01-16 13:00:00+00:00,16.89,100.0,149.0,273.21,85.0,420.18,4.09,61.0,86181.0
2005-01-16 14:00:00+00:00,17.75,100.0,70.0,0.0,70.0,421.7,4.28,68.0,86263.0
2005-01-16 15:00:00+00:00,17.87,99.17,227.0,14.28,218.0,422.33,4.37,62.0,86229.0
2005-01-16 16:00:00+00:00,17.99,98.35,230.0,13.09,220.0,422.97,4.47,57.0,86195.0
2005-01-16 17:00:00+00:00,18.11,97.52,351.0,28.53,327.0,423.6,4.57,51.0,86161.0
2005-01-16 18:00:00+00:00,17.68,97.98,359.0,29.17,334.0,422.55,4.46,50.0,86093.0
2005-01-16 19:00:00+00:00,17.26,98.45,511.0,112.31,420.0,421.5,4.34,48.0,86025.0
2005-01-16 20:00:00+00:00,16.83,98.91,384.0,69.59,335.0,420.45,4.23,46.0,85957.0
2005-01-16 21:00:00+00:00,16.37,99.27,153.0,0.0,153.0,419.2,4.0,44.0,85977.0
2005-01-16 22:00:00+00:00,15.92,99.64,308.0,638.44,87.0,417.95,3.77,42.0,85997.0
2005-01-16 23:00:00+00:00,15.47,100.0,78.0,176.87,57.0,416.7,3.54,40.0,86017.0
2005-01-17 00:00:00+00:00,15.3,100.0,0.0,0.0,0.0,417.02,3.66,42.0,86090.0
2005-01-17 01:00:00+00:00,15.14,100.0,0.0,0.0,0.0,417.33,3.77,43.0,86164.0
2005-01-17 02:00:00+00:00,14.97,100.0,0.0,0.0,0.0,417.65,3.89,44.0,86237.0
2005-01-17 03:00:00+00:00,14.74,100.0,0.0,0.0,0.0,416.87,3.96,45.0,86237.0
2005-01-17 04:00:00+00:00,14.51,100.0,0.0,0.0,0.0,416.08,4.04,46.0,86237.0
2005-01-17 05:00:00+00:00,14.28,100.0,0.0,0.0,0.0,415.3,4.11,48.0,86237.0
2005-01-17 06:00:00+00:00,14.01,100.0,0.0,0.0,0.0,415.37,4.1,46.0,86201.0
2005-01-17 07:00:00+00:00,13.73,100.0,0.0,0.0,0.0,415.43,4.09,45.0,86164.0
2005-01-17 08:00:00+00:00,13.46,100.0,0.0,0.0,0.0,415.5,4.08,43.0,86127.0
2005-01-17 09:00:00+00:00,13.54,100.0,0.0,0.0,0.0,415.55,4.19,40.0,86150.0
2005-01-17 10:00:00+00:00,13.62,100.0,0.0,0.0,0.0,415.6,4.29,38.0,86172.0
2005-01-17 11:00:00+00:00,13.71,100.0,0.0,0.0,0.0,415.65,4.4,35.0,86195.0
2005-01-17 12:00:00+00:00,14.65,98.45,0.0,0.0,0.0,414.2,4.56,35.0,86246.0
2005-01-17 13:00:00+00:00,15.6,96.91,121.0,128.26,91.0,412.75,4.72,36.0,86297.0
2005-01-17 14:00:00+00:00,16.55,95.36,232.0,77.81,197.0,411.3,4.88,36.0,86348.0
2005-01-17 15:00:00+00:00,17.1,91.1,290.0,38.04,266.0,410.83,4.94,37.0,86311.0
2005-01-17 16:00:00+00:00,17.65,86.85,264.0,15.69,252.0,410.37,5.0,38.0,86274.0
2005-01-17 17:00:00+00:00,18.2,82.59,443.0,52.21,399.0,409.9,5.06,39.0,86237.0
2005-01-17 18:00:00+00:00,17.77,82.96,424.0,41.92,388.0,409.37,4.94,38.0,86175.0
2005-01-17 19:00:00+00:00,17.33,83.33,427.0,54.16,383.0,408.83,4.81,37.0,86113.0
2005-01-17 20:00:00+00:00,16.9,83.7,499.0,199.6,358.0,408.3,4.69,36.0,86051.0
2005-01-17 21:00:00+00:00,16.16,88.15,173.0,1.82,172.0,408.3,4.35,36.0,86062.0
2005-01-17 22:00:00+00:00,15.43,92.61,81.0,0.0,81.0,408.3,4.01,36.0,86073.0
2005-01-17 23:00:00+00:00,14.7,97.06,88.0,248.28,58.0,408.3,3.67,36.0,86084.0
2005-01-18 00:00:00+00:00,14.5,98.04,0.0,0.0,0.0,411.2,3.73,34.0,86147.0
2005-01-18 01:00:00+00:00,14.31,99.02,0.0,0.0,0.0,414.1,3.8,33.0,86209.0
2005-01-18 02:00:00+00:00,14.11,100.0,0.0,0.0,0.0,417.0,3.86,32.0,86271.0
2005-01-18 03:00:00+00:00,13.71,100.0,0.0,0.0,0.0,415.35,3.74,33.0,86266.0
2005-01-18 04:00:00+00:00,13.32,100.0,0.0,0.0,0.0,413.7,3.61,35.0,86260.0
2005-01-18 05:00:00+00:00,12.92,100.0,0.0,0.0,0.0,412.05,3.49,37.0,86254.0
2005-01-18 06:00:00+00:00,12.67,100.0,0.0,0.0,0.0,410.8,3.38,38.0,86218.0
2005-01-18 07:00:00+00:00,12.41,100.0,0.0,0.0,0.0,409.55,3.28,38.0,86181.0
2005-01-18 08:00:00+00:00,12.16,100.0,0.0,0.0,0.0,408.3,3.17,39.0,86144.0
2005-01-18 09:00:00+00:00,12.36,100.0,0.0,0.0,0.0,406.43,3.31,39.0,86147.0
2005-01-18 10:00:00+00:00,12.56,100.0,0.0,0.0,0.0,404.57,3.46,40.0,86150.0
2005-01-18 11:00:00+00:00,12.77,100.0,0.0,0.0,0.0,402.7,3.6,40.0,86152.0
2005-01-18 12:00:00+00:00,14.04,97.96,0.0,0.0,0.0,401.23,4.03,39.0,86206.0
2005-01-18 13:00:00+00:00,15.32,95.91,26.0,0.0,26.0,399.77,4.46,38.0,86260.0
2005-01-18 14:00:00+00:00,16.59,93.87,69.0,0.0,69.0,398.3,4.9,38.0,86314.0
2005-01-18 15:00:00+00:00,17.17,90.46,98.0,0.0,98.0,398.27,4.92,38.0,86285.0
2005-01-18 16:00:00+00:00,17.76,87.06,115.0,0.0,115.0,398.23,4.95,38.0,86257.0
2005-01-18 17:00:00+00:00,18.34,83.65,560.0,131.49,449.0,398.2,4.98,38.0,86229.0
2005-01-18 18:00:00+00:00,17.9,85.39,475.0,62.74,421.0,399.52,5.1,38.0,86164.0
2005-01-18 19:00:00+00:00,17.46,87.13,216.0,9.82,208.0,400.83,5.23,38.0,86099.0
2005-01-18 20:00:00+00:00,17.02,88.87,302.0,25.4,284.0,402.15,5.35,38.0,86034.0
2005-01-18 21:00:00+00:00,16.35,92.58,245.0,32.7,227.0,403.8,5.0,38.0,86059.0
2005-01-18 22:00:00+00:00,15.68,96.29,42.0,0.0,42.0,405.45,4.64,37.0,86084.0
2005-01-18 23:00:00+00:00,15.02,100.0,91.0,268.46,58.0,407.1,4.29,37.0,86110.0
2005-01-19 00:00:00+00:00,14.81,100.0,0.0,0.0,0.0,409.4,4.28,38.0,86161.0
2005-01-19 01:00:00+00:00,14.59,100.0,0.0,0.0,0.0,411.7,4.26,40.0,86212.0
2005-01-19 02:00:00+00:00,14.38,100.0,0.0,0.0,0.0,414.0,4.25,41.0,86263.0
2005-01-19 03:00:00+00:00,14.19,100.0,0.0,0.0,0.0,413.7,4.23,41.0,86251.0
2005-01-19 04:00:00+00:00,13.99,100.0,0.0,0.0,0.0,413.4,4.2,41.0,86240.0
2005-01-19 05:00:00+00:00,13.8,100.0,0.0,0.0,0.0,413.1,4.18,41.0,86229.0
2005-01-19 06:00:00+00:00,13.61,100.0,0.0,0.0,0.0,412.98,4.08,40.0,86195.0
2005-01-19 07:00:00+00:00,13.43,100.0,0.0,0.0,0.0,412.87,3.99,39.0,86161.0
2005-01-19 08:00:00+00:00,13.24,100.0,0.0,0.0,0.0,412.75,3.89,38.0,86127.0
2005-01-19 09:00:00+00:00,13.38,100.0,0.0,0.0,0.0,412.18,3.85,37.0,86135.0
2005-01-19 10:00:00+00:00,13.52,100.0,0.0,0.0,0.0,411.62,3.81,37.0,86144.0
2005-01-19 11:00:00+00:00,13.67,100.0,0.0,0.0,0.0,411.05,3.77,36.0,86152.0
2005-01-19 12:00:00+00:00,14.85,96.8,0.0,0.0,0.0,409.57,4.09,36.0,86189.0
2005-01-19 13:00:00+00:00,16.04,93.6,185.0,505.66,67.0,408.08,4.41,37.0,86226.0
2005-01-19 14:00:00+00:00,17.23,90.4,113.0,0.0,113.0,406.6,4.73,37.0,86263.0
2005-01-19 15:00:00+00:00,17.56,88.72,107.0,0.0,107.0,406.1,4.8,37.0,86237.0
2005-01-19 16:00:00+00:00,17.89,87.03,254.0,14.34,243.0,405.6,4.87,37.0,86212.0
2005-01-19 17:00:00+00:00,18.21,85.35,397.0,35.47,367.0,405.1,4.94,36.0,86186.0
2005-01-19 18:00:00+00:00,17.87,86.66,611.0,169.25,465.0,405.98,4.93,35.0,86118.0
2005-01-19 19:00:00+00:00,17.54,87.96,319.0,19.59,303.0,406.87,4.92,33.0,86051.0
2005-01-19 20:00:00+00:00,17.2,89.27,186.0,5.63,182.0,407.75,4.91,32.0,85983.0
2005-01-19 21:00:00+00:00,16.56,92.85,114.0,0.0,114.0,408.95,4.71,34.0,86011.0
2005-01-19 22:00:00+00:00,15.92,96.42,125.0,0.0,125.0,410.15,4.51,35.0,86039.0
2005-01-19 23:00:00+00:00,15.29,100.0,36.0,0.0,36.0,411.35,4.3,36.0,86068.0
2005-01-20 00:00:00+00:00,15.14,100.0,0.0,0.0,0.0,414.32,4.35,38.0,86127.0
2005-01-20 01:00:00+00:00,15.0,100.0,0.0,0.0,0.0,417.28,4.4,40.0,86186.0
2005-01-20 02:00:00+00:00,14.85,100.0,0.0,0.0,0.0,420.25,4.44,42.0,86246.0
2005-01-20 03:00:00+00:00,14.56,100.0,0.0,0.0,0.0,420.28,4.23,45.0,86249.0
2005-01-20 04:00:00+00:00,14.26,100.0,0.0,0.0,0.0,420.32,4.01,48.0,86251.0
2005-01-20 05:00:00+00:00,13.97,100.0,0.0,0.0,0.0,420.35,3.79,51.0,86254.0
2005-01-20 06:00:00+00:00,13.76,100.0,0.0,0.0,0.0,421.43,3.74,51.0,86220.0
2005-01-20 07:00:00+00:00,13.54,100.0,0.0,0.0,0.0,422.52,3.69,50.0,86186.0
2005-01-20 08:00:00+00:00,13.33,100.0,0.0,0.0,0.0,423.6,3.64,50.0,86152.0
2005-01-20 09:00:00+00:00,13.46,100.0,0.0,0.0,0.0,422.63,3.63,50.0,86181.0
2005-01-20 10:00:00+00:00,13.59,100.0,0.0,0.0,0.0,421.67,3.61,50.0,86209.0
2005-01-20 11:00:00+00:00,13.72,100.0,0.0,0.0,0.0,420.7,3.6,49.0,86237.0
2005-01-20 12:00:00+00:00,14.55,97.44,0.0,0.0,0.0,420.83,3.86,47.0,86285.0
2005-01-20 13:00:00+00:00,15.39,94.87,184.0,501.75,67.0,420.97,4.11,45.0,86334.0
2005-01-20 14:00:00+00:00,16.23,92.31,143.0,2.22,142.0,421.1,4.37,42.0,86382.0
2005-01-20 15:00:00+00:00,16.72,89.27,141.0,1.58,140.0,418.63,4.36,42.0,86345.0
2005-01-20 16:00:00+00:00,17.21,86.23,240.0,13.02,230.0,416.17,4.35,42.0,86308.0
2005-01-20 17:00:00+00:00,17.69,83.19,241.0,12.98,230.0,413.7,4.34,41.0,86271.0
2005-01-20 18:00:00+00:00,17.44,84.13,417.0,38.17,384.0,412.58,4.45,42.0,86192.0
2005-01-20 19:00:00+00:00,17.18,85.06,309.0,18.32,294.0,411.47,4.56,42.0,86113.0
2005-01-20 20:00:00+00:00,16.93,86.0,288.0,21.03,273.0,410.35,4.66,43.0,86034.0
2005-01-20 21:00:00+00:00,16.12,90.67,292.0,72.04,252.0,410.27,4.18,45.0,86059.0
2005-01-20 22:00:00+00:00,15.32,95.33,320.0,650.22,89.0,410.18,3.71,46.0,86084.0
2005-01-20 23:00:00+00:00,14.52,100.0,93.0,267.58,59.0,410.1,3.23,48.0,86110.0
2005-01-21 00:00:00+00:00,14.18,100.0,0.0,0.0,0.0,410.85,3.06,46.0,86184.0
2005-01-21 01:00:00+00:00,13.83,100.0,0.0,0.0,0.0,411.6,2.89,43.0,86257.0
2005-01-21 02:00:00+00:00,13.49,100.0,0.0,0.0,0.0,412.35,2.72,40.0,86331.0
2005-01-21 03:00:00+00:00,13.36,100.0,0.0,0.0,0.0,413.68,2.71,40.0,86319.0
2005-01-21 04:00:00+00:00,13.23,100.0,0.0,0.0,0.0,415.02,2.71,41.0,86308.0
2005-01-21 05:00:00+00:00,13.1,100.0,0.0,0.0,0.0,416.35,2.7,42.0,86297.0
2005-01-21 06:00:00+00:00,12.96,100.0,0.0,0.0,0.0,417.98,2.67,41.0,86260.0
2005-01-21 07:00:00+00:00,12.82,100.0,0.0,0.0,0.0,419.62,2.63,40.0,86223.0
2005-01-21 08:00:00+00:00,12.68,100.0,0.0,0.0,0.0,421.25,2.59,39.0,86186.0
2005-01-21 09:00:00+00:00,12.85,100.0,0.0,0.0,0.0,418.1,2.64,39.0,86203.0
2005-01-21 10:00:00+00:00,13.01,100.0,0.0,0.0,0.0,414.95,2.69,39.0,86220.0
2005-01-21 11:00:00+00:00,13.18,100.0,0.0,0.0,0.0,411.8,2.73,40.0,86237.0
2005-01-21 12:00:00+00:00,14.49,96.95,0.0,0.0,0.0,412.92,3.23,40.0,86280.0
2005-01-21 13:00:00+00:00,15.8,93.91,21.0,0.0,21.0,414.03,3.72,41.0,86322.0
2005-01-21 14:00:00+00:00,17.11,90.86,111.0,0.0,111.0,415.15,4.22,42.0,86365.0
2005-01-21 15:00:00+00:00,17.55,87.42,214.0,11.05,207.0,412.5,4.25,44.0,86328.0
2005-01-21 16:00:00+00:00,17.99,83.99,398.0,53.28,357.0,409.85,4.29,46.0,86291.0
2005-01-21 17:00:00+00:00,18.43,80.55,503.0,82.46,433.0,407.2,4.32,48.0,86254.0
2005-01-21 18:00:00+00:00,18.1,81.4,447.0,48.47,405.0,407.43,4.37,51.0,86189.0
2005-01-21 19:00:00+00:00,17.78,82.25,596.0,196.08,435.0,407.67,4.42,53.0,86124.0
2005-01-21 20:00:00+00:00,17.45,83.1,241.0,11.18,233.0,407.9,4.47,56.0,86059.0
2005-01-21 21:00:00+00:00,16.62,88.0,170.0,0.0,170.0,407.45,3.97,52.0,86076.0
2005-01-21 22:00:00+00:00,15.8,92.89,324.0,654.49,90.0,407.0,3.48,49.0,86093.0
2005-01-21 23:00:00+00:00,14.98,97.79,95.0,271.09,60.0,406.55,2.98,46.0,86110.0
2005-01-22 00:00:00+00:00,14.79,98.53,0.0,0.0,0.0,409.43,2.93,47.0,86169.0
2005-01-22 01:00:00+00:00,14.6,99.26,0.0,0.0,0.0,412.32,2.88,47.0,86229.0
2005-01-22 02:00:00+00:00,14.41,100.0,0.0,0.0,0.0,415.2,2.83,48.0,86288.0
2005-01-22 03:00:00+00:00,14.12,100.0,0.0,0.0,0.0,414.75,2.74,47.0,86285.0
2005-01-22 04:00:00+00:00,13.84,100.0,0.0,0.0,0.0,414.3,2.64,47.0,86283.0
2005-01-22 05:00:00+00:00,13.55,100.0,0.0,0.0,0.0,413.85,2.55,46.0,86280.0
2005-01-22 06:00:00+00:00,13.32,100.0,0.0,0.0,0.0,414.2,2.55,45.0,86246.0
2005-01-22 07:00:00+00:00,13.1,100.0,0.0,0.0,0.0,414.55,2.54,45.0,86212.0
2005-01-22 08:00:00+00:00,12.87,100.0,0.0,0.0,0.0,414.9,2.54,44.0,86178.0
2005-01-22 09:00:00+00:00,12.99,100.0,0.0,0.0,0.0,414.38,2.55,45.0,86201.0
2005-01-22 10:00:00+00:00,13.11,100.0,0.0,0.0,0.0,413.87,2.57,46.0,86223.0
2005-01-22 11:00:00+00:00,13.24,100.0,0.0,0.0,0.0,413.35,2.58,47.0,86246.0
2005-01-22 12:00:00+00:00,14.48,97.0,0.0,0.0,0.0,412.3,2.98,50.0,86291.0
2005-01-22 13:00:00+00:00,15.73,93.99,184.0,502.09,67.0,411.25,3.39,52.0,86336.0
2005-01-22 14:00:00+00:00,16.97,90.99,268.0,139.65,205.0,410.2,3.79,55.0,86382.0
2005-01-22 15:00:00+00:00,17.73,86.3,646.0,835.22,116.0,409.5,3.79,59.0,86342.0
2005-01-22 16:00:00+00:00,18.5,81.62,529.0,162.16,404.0,408.8,3.78,63.0,86302.0
2005-01-22 17:00:00+00:00,19.26,76.93,909.0,913.44,132.0,408.1,3.78,67.0,86263.0
2005-01-22 18:00:00+00:00,19.01,77.12,930.0,916.48,134.0,407.62,3.83,104.0,86186.0
2005-01-22 19:00:00+00:00,18.76,77.31,719.0,410.53,381.0,407.13,3.87,142.0,86110.0
2005-01-22 20:00:00+00:00,18.51,77.5,583.0,334.22,343.0,406.65,3.92,179.0,86034.0
2005-01-22 21:00:00+00:00,17.63,82.06,309.0,89.29,259.0,405.93,3.48,162.0,86045.0
2005-01-22 22:00:00+00:00,16.76,86.62,165.0,44.47,149.0,405.22,3.04,146.0,86056.0
2005-01-22 23:00:00+00:00,15.89,91.18,94.0,266.89,59.0,404.5,2.61,129.0,86068.0
2005-01-23 00:00:00+00:00,15.53,94.12,0.0,0.0,0.0,407.18,2.37,111.0,86141.0
2005-01-23 01:00:00+00:00,15.17,97.06,0.0,0.0,0.0,409.87,2.13,93.0,86215.0
2005-01-23 02:00:00+00:00,14.81,100.0,0.0,0.0,0.0,412.55,1.89,75.0,86288.0
2005-01-23 03:00:00+00:00,14.46,100.0,0.0,0.0,0.0,412.27,1.87,66.0,86288.0
2005-01-23 04:00:00+00:00,14.11,100.0,0.0,0.0,0.0,411.98,1.85,57.0,86288.0
2005-01-23 05:00:00+00:00,13.76,100.0,0.0,0.0,0.0,411.7,1.83,48.0,86288.0
2005-01-23 06:00:00+00:00,13.51,100.0,0.0,0.0,0.0,410.77,2.02,44.0,86246.0
2005-01-23 07:00:00+00:00,13.27,100.0,0.0,0.0,0.0,409.83,2.2,41.0,86203.0
2005-01-23 08:00:00+00:00,13.02,100.0,0.0,0.0,0.0,408.9,2.39,37.0,86161.0
2005-01-23 09:00:00+00:00,13.27,100.0,0.0,0.0,0.0,409.07,2.42,38.0,86181.0
2005-01-23 10:00:00+00:00,13.51,100.0,0.0,0.0,0.0,409.23,2.46,40.0,86201.0
2005-01-23 11:00:00+00:00,13.76,100.0,0.0,0.0,0.0,409.4,2.5,41.0,86220.0
2005-01-23 12:00:00+00:00,14.95,99.64,0.0,0.0,0.0,408.33,2.73,41.0,86266.0
2005-01-23 13:00:00+00:00,16.15,99.28,184.0,502.05,67.0,407.27,2.97,41.0,86311.0
2005-01-23 14:00:00+00:00,17.35,98.92,427.0,728.54,98.0,406.2,3.2,40.0,86356.0
2005-01-23 15:00:00+00:00,18.39,91.08,646.0,834.02,116.0,405.25,3.25,32.0,86311.0
2005-01-23 16:00:00+00:00,19.44,83.23,814.0,889.7,127.0,404.3,3.29,23.0,86266.0
2005-01-23 17:00:00+00:00,20.48,75.39,912.0,913.93,133.0,403.35,3.34,15.0,86220.0
2005-01-23 18:00:00+00:00,20.01,75.73,933.0,917.77,134.0,402.27,3.3,333.0,86158.0
2005-01-23 19:00:00+00:00,19.55,76.06,876.0,901.16,132.0,401.18,3.26,291.0,86096.0
2005-01-23 20:00:00+00:00,19.08,76.4,745.0,861.94,124.0,400.1,3.23,249.0,86034.0
2005-01-23 21:00:00+00:00,18.09,82.96,554.0,785.99,112.0,401.0,3.06,260.0,86065.0
2005-01-23 22:00:00+00:00,17.11,89.52,324.0,646.36,90.0,401.9,2.89,270.0,86096.0
2005-01-23 23:00:00+00:00,16.13,96.08,96.0,270.37,60.0,402.8,2.72,281.0,86127.0
2005-01-24 00:00:00+00:00,15.78,97.39,0.0,0.0,0.0,404.53,2.66,298.0,86192.0
2005-01-24 01:00:00+00:00,15.44,98.69,0.0,0.0,0.0,406.27,2.61,314.0,86257.0
2005-01-24 02:00:00+00:00,15.09,100.0,0.0,0.0,0.0,408.0,2.55,331.0,86322.0
2005-01-24 03:00:00+00:00,14.94,100.0,0.0,0.0,0.0,409.83,2.51,345.0,86339.0
2005-01-24 04:00:00+00:00,14.78,100.0,0.0,0.0,0.0,411.67,2.46,359.0,86356.0
2005-01-24 05:00:00+00:00,14.63,100.0,0.0,0.0,0.0,413.5,2.41,13.0,86373.0
2005-01-24 06:00:00+00:00,14.4,100.0,0.0,0.0,0.0,414.48,2.44,19.0,86328.0
2005-01-24 07:00:00+00:00,14.16,100.0,0.0,0.0,0.0,415.47,2.47,26.0,86283.0
2005-01-24 08:00:00+00:00,13.93,100.0,0.0,0.0,0.0,416.45,2.5,32.0,86237.0
2005-01-24 09:00:00+00:00,14.03,100.0,0.0,0.0,0.0,415.47,2.53,36.0,86251.0
2005-01-24 10:00:00+00:00,14.13,100.0,0.0,0.0,0.0,414.48,2.57,40.0,86266.0
2005-01-24 11:00:00+00:00,14.23,100.0,0.0,0.0,0.0,413.5,2.61,44.0,86280.0
2005-01-24 12:00:00+00:00,15.26,98.48,0.0,0.0,0.0,412.33,2.97,44.0,86351.0
2005-01-24 13:00:00+00:00,16.3,96.97,183.0,497.59,67.0,411.17,3.34,45.0,86421.0
2005-01-24 14:00:00+00:00,17.34,95.45,133.0,0.0,133.0,410.0,3.71,46.0,86492.0
2005-01-24 15:00:00+00:00,17.76,91.64,373.0,100.56,309.0,409.37,3.96,44.0,86447.0
2005-01-24 16:00:00+00:00,18.19,87.83,287.0,18.1,273.0,408.73,4.22,43.0,86401.0
2005-01-24 17:00:00+00:00,18.61,84.02,461.0,57.37,412.0,408.1,4.47,42.0,86356.0
2005-01-24 18:00:00+00:00,18.27,84.61,448.0,46.98,407.0,406.63,4.52,43.0,86277.0
2005-01-24 19:00:00+00:00,17.92,85.19,567.0,154.61,439.0,405.17,4.57,45.0,86198.0
2005-01-24 20:00:00+00:00,17.58,85.78,398.0,71.94,346.0,403.7,4.62,47.0,86118.0
2005-01-24 21:00:00+00:00,16.8,90.52,113.0,0.0,113.0,404.73,4.29,53.0,86127.0
2005-01-24 22:00:00+00:00,16.02,95.26,144.0,10.98,140.0,405.77,3.96,59.0,86135.0
2005-01-24 23:00:00+00:00,15.25,100.0,98.0,273.79,61.0,406.8,3.63,65.0,86144.0
2005-01-25 00:00:00+00:00,15.07,100.0,0.0,0.0,0.0,409.5,3.61,64.0,86209.0
2005-01-25 01:00:00+00:00,14.89,100.0,0.0,0.0,0.0,412.2,3.59,63.0,86274.0
2005-01-25 02:00:00+00:00,14.71,100.0,0.0,0.0,0.0,414.9,3.57,61.0,86339.0
